Номер заявки,Область,Район хозяйства,Направление водства,Причитающая сумма,Норматив,Статус заявки,score,score_pct,рекомендация,ранг_в_области
700100386101.0,область Жетісу,Ескельдинский район,Субсидирование в скотоводстве,520000.0,260000.0,Исполнена,0.9437031644505522,94.4,✅ Рекомендовать,158
700100391332.0,Карагандинская область,Шетский район,Субсидирование в скотоводстве,520000.0,260000.0,Исполнена,0.9436552680786524,94.4,✅ Рекомендовать,73
1900100352274.0,Восточно-Казахстанская область,Уланский район,Субсидирование в скотоводстве,1819980.0,20.0,Исполнена,0.9436365108972816,94.4,✅ Рекомендовать,139
5901000396195.0,Карагандинская область,Бухар-Жырауский район,Субсидирование в птицеводстве,441000.0,50.0,Исполнена,0.9436328867935805,94.4,✅ Рекомендовать,74
1700100353213.0,Северо-Казахстанская область,Кызылжарский район,Субсидирование в скотоводстве,150560100.0,45.0,Исполнена,0.9435785093172724,94.4,✅ Рекомендовать,9
1700100346630.0,Северо-Казахстанская область,Кызылжарский район,Субсидирование в скотоводстве,141193800.0,45.0,Исполнена,0.9435785093172724,94.4,✅ Рекомендовать,9
1700100276954.0,Северо-Казахстанская область,Кызылжарский район,Субсидирование в скотоводстве,138743640.0,45.0,Исполнена,0.9435785093172724,94.4,✅ Рекомендовать,9
1800100276939.0,Восточно-Казахстанская область,Риддер Г.А.,Субсидирование в скотоводстве,4125360.0,30.0,Исполнена,0.9435166676731505,94.4,✅ Рекомендовать,140
11600200396758.0,область Абай,район Ақсуат,Субсидирование в овцеводстве,1400000.0,4000.0,Сформировано поручение,0.943457825178239,94.3,✅ Рекомендовать,650
11600200397884.0,область Абай,район Ақсуат,Субсидирование в овцеводстве,1416000.0,4000.0,Одобрена,0.943457825178239,94.3,✅ Рекомендовать,650
